,win,teamId,win rate,AFK rate
235,1.0,100.0,0.48450000000000004,0.005082506350159542
236,0.0,200.0,0.49196,0.005831934266186218
237,1.0,200.0,0.49746000000000007,0.005543123415907526
238,0.0,100.0,0.49932,0.005804967685879769
239,1.0,200.0,0.50934,0.005166073210737374
240,1.0,200.0,0.5086999999999999,0.005223745230586853
241,0.0,200.0,0.50054,0.005760392820400171
242,1.0,200.0,0.51292,0.005255007058069731
243,0.0,100.0,0.48069999999999996,0.005571663241794332
244,1.0,200.0,0.50154,0.00574532684997988
245,1.0,200.0,0.5049399999999999,0.005777614137013397
246,1.0,100.0,0.48374000000000006,0.005515781493733973
247,0.0,200.0,0.49644000000000005,0.006232513101136471
248,1.0,200.0,0.50908,0.005041733273492488
249,1.0,100.0,0.49498,0.005013344829406262
250,0.0,200.0,0.49396000000000007,0.006285618789025784
251,0.0,100.0,0.51418,0.005486552663918643
252,1.0,200.0,0.5165799999999999,0.005209531166791409
253,1.0,200.0,0.50128,0.005929187126995373
254,1.0,100.0,0.50762,0.0055981003307410794
255,0.0,200.0,0.51012,0.006064347917714662
256,0.0,100.0,0.5044000000000001,0.006258396520435004
257,0.0,200.0,0.50792,0.004706266699056797
258,1.0,100.0,0.48347999999999997,0.006060818934772256
259,0.0,200.0,0.47990000000000005,0.005746067181924694
260,0.0,100.0,0.47730000000000006,0.006217400100775883
261,1.0,200.0,0.5003,0.005551933622774287
262,0.0,100.0,0.51138,0.005249109079529372
263,1.0,200.0,0.49628000000000005,0.006129517124612076
264,0.0,100.0,0.49207999999999996,0.005038007301252723
265,1.0,200.0,0.49492,0.006156916561639356
266,0.0,100.0,0.49066,0.005473170460112494
267,0.0,200.0,0.49757999999999997,0.00515941807213878
268,0.0,100.0,0.47653999999999996,0.00590882179067158
269,1.0,100.0,0.5059600000000001,0.005281721320137184
270,0.0,200.0,0.5066200000000001,0.005963418009213066
271,1.0,100.0,0.47184,0.005324310970389633
272,0.0,200.0,0.51772,0.005791208351477036
273,0.0,100.0,0.4648,0.005966449415326166
274,1.0,100.0,0.4779,0.006026057805673763
275,0.0,200.0,0.48534,0.005862702576326811
276,1.0,200.0,0.48606,0.005766161914813342
277,1.0,100.0,0.48857999999999996,0.005796958102244692
278,0.0,200.0,0.4891400000000001,0.005429324969396819
279,0.0,100.0,0.45918000000000003,0.005723143040116592
280,1.0,200.0,0.49412,0.005633790619079769
281,0.0,200.0,0.50196,0.005939672181215478
282,0.0,200.0,0.47976,0.005769606518171573
283,0.0,100.0,0.49922000000000005,0.005828552581690173
284,1.0,200.0,0.5026200000000001,0.0054875299040583955
285,1.0,100.0,0.47947999999999996,0.005633165693910492
286,0.0,200.0,0.5197400000000001,0.0054556720341284995
287,0.0,100.0,0.49654,0.0055982832112590275
288,1.0,200.0,0.5206999999999999,0.0061441030061499795
289,1.0,100.0,0.49132,0.005589880254878994
290,1.0,100.0,0.50872,0.005215470547403362
291,0.0,200.0,0.5006,0.005419707121214786
292,0.0,100.0,0.49842000000000003,0.005721066009227942
293,1.0,100.0,0.48773999999999995,0.005621848901436415
294,0.0,200.0,0.5014000000000001,0.005991831883573338
295,1.0,100.0,0.4650600000000001,0.0052909684756571995
296,0.0,100.0,0.48766,0.006065368718641127
297,0.0,100.0,0.4969,0.004866348328482655
298,1.0,200.0,0.49176000000000003,0.005530968908650939
299,1.0,100.0,0.48963999999999996,0.005876517069981628
300,0.0,200.0,0.49004000000000003,0.00518720350421422
301,0.0,100.0,0.48552,0.005659320141098021
302,0.0,100.0,0.45586000000000004,0.006134465363543156
303,1.0,200.0,0.50348,0.005101177713541882
304,1.0,200.0,0.47874,0.005999666694175021
305,1.0,100.0,0.49666,0.006148198141609287
306,0.0,200.0,0.46991999999999995,0.0057727040707886675
307,1.0,100.0,0.48919999999999997,0.005134643819199487
308,0.0,200.0,0.50822,0.006099530396935962
309,0.0,200.0,0.50134,0.005619766374722837
310,1.0,200.0,0.48712,0.006230363983755325
311,1.0,200.0,0.51328,0.005867408664327735
312,0.0,200.0,0.50964,0.005941692517055719
313,0.0,200.0,0.52046,0.0062252985485839775
314,0.0,200.0,0.49013999999999996,0.00618965325671015
315,0.0,100.0,0.5107200000000001,0.005541851714422257
316,0.0,100.0,0.4704400000000001,0.006156457025477726
317,1.0,100.0,0.4906999999999999,0.005588848004653649
318,0.0,200.0,0.4907,0.0058698305828307745
319,1.0,100.0,0.50366,0.005544476007170224
320,0.0,200.0,0.5014000000000001,0.005619066553726441
321,0.0,100.0,0.513,0.006647078176167524
322,1.0,200.0,0.5039800000000001,0.005620844216940329
323,0.0,100.0,0.48988,0.005890053884108867
324,1.0,100.0,0.48256,0.005584691684940914
325,1.0,200.0,0.51148,0.005511504961600517
326,0.0,100.0,0.47568,0.005491963990895552
327,0.0,100.0,0.4665800000000001,0.006050177158390117
328,1.0,200.0,0.5067999999999999,0.005566768692305303
329,1.0,100.0,0.5012800000000001,0.006018974331570601
330,0.0,100.0,0.5057400000000001,0.00551980999000166
331,1.0,200.0,0.5036400000000001,0.0052677706181740785
332,0.0,100.0,0.48796,0.005723200766339962
333,1.0,200.0,0.5055,0.005610368609134425
334,1.0,100.0,0.49232,0.006021389862633798
335,0.0,100.0,0.4918600000000001,0.005517255814730283
336,0.0,200.0,0.49460000000000004,0.005617392407789862
337,1.0,100.0,0.49918000000000007,0.005345587999196766
338,1.0,100.0,0.46610000000000007,0.006401578151693411
339,0.0,200.0,0.49278000000000005,0.005995350919696912
340,0.0,200.0,0.4962000000000001,0.005426365559237085
341,1.0,100.0,0.50486,0.0052683548760512145
342,0.0,200.0,0.49612,0.005887054387817706
343,1.0,100.0,0.49146,0.005686819089539158
344,1.0,100.0,0.52248,0.006742855572984094
345,0.0,200.0,0.5443,0.0056616209296592584
346,1.0,200.0,0.51098,0.00502127496701837
347,1.0,100.0,0.48658,0.0061714463539150445
348,1.0,200.0,0.51104,0.006353586896170498
349,1.0,100.0,0.47203999999999996,0.0058922564173688975
350,0.0,100.0,0.48992,0.006975499929309922
351,1.0,200.0,0.5137,0.005837630487248163
352,0.0,100.0,0.48846,0.005629560438744513
353,1.0,100.0,0.48823999999999995,0.005715014693544307
354,0.0,200.0,0.5123399999999999,0.005996507578221771
355,0.0,100.0,0.47874,0.005641573173101799
356,1.0,200.0,0.50964,0.005660684203686239
357,0.0,100.0,0.47262000000000004,0.005714403579773557
358,1.0,200.0,0.50816,0.006614136858241755
359,0.0,100.0,0.46412,0.007029497899718594
360,1.0,100.0,0.46491999999999994,0.006324278107755181
361,1.0,200.0,0.5060399999999999,0.005745348676261756
362,1.0,100.0,0.45846,0.005835239045745709
363,0.0,200.0,0.48675999999999997,0.006744056456314945
364,1.0,100.0,0.46588,0.005879518477194037
365,0.0,100.0,0.49202,0.00534418121557315
366,1.0,200.0,0.5067999999999999,0.0051813477522842846
367,1.0,200.0,0.5230400000000001,0.005932215003488455
368,0.0,100.0,0.48186,0.0059872728990620384
369,1.0,200.0,0.5019600000000001,0.005406257642658915
370,0.0,100.0,0.47059999999999996,0.005854125718196051
371,0.0,200.0,0.50958,0.005449022536310698
372,0.0,100.0,0.49047999999999997,0.006103105705228944
373,0.0,200.0,0.51312,0.005411483053973147
374,0.0,200.0,0.49833999999999995,0.005162160952673774
375,0.0,100.0,0.48005999999999993,0.006144879554171587
376,0.0,100.0,0.51452,0.006154147105765206
377,1.0,100.0,0.47309999999999997,0.005465293878841561
378,0.0,200.0,0.50124,0.005451546645931532
379,1.0,200.0,0.49640000000000006,0.005537190090923671
380,1.0,200.0,0.51088,0.005803727207973432
381,1.0,100.0,0.49566,0.0059647268992088194
382,0.0,200.0,0.5316,0.005161893271909613
383,1.0,100.0,0.49094,0.005321783771176184
384,0.0,100.0,0.5025600000000001,0.005147788337406377
385,1.0,200.0,0.4899,0.0057339470915642446
386,1.0,200.0,0.50076,0.005445297672895883
387,1.0,100.0,0.50184,0.005181736786791215
388,1.0,200.0,0.5069999999999999,0.006251611890383135
389,0.0,100.0,0.49232000000000004,0.004887730627147628
390,1.0,200.0,0.47854,0.005797811310458699
391,0.0,100.0,0.48369999999999996,0.0058145993527416034
392,1.0,200.0,0.46423999999999993,0.005353263740470804
393,1.0,100.0,0.5006600000000001,0.006110625206432577
394,1.0,100.0,0.4763800000000001,0.006424108415393519
395,1.0,200.0,0.50932,0.006014108182996483
396,1.0,100.0,0.46948000000000006,0.00587966121410387
397,1.0,200.0,0.5094799999999999,0.006149531244291934
398,1.0,100.0,0.4915,0.005807865167168791
399,0.0,200.0,0.51502,0.005714805688400619
400,1.0,100.0,0.50462,0.004944948112336814
401,0.0,200.0,0.5073000000000001,0.006035028005629634
402,0.0,200.0,0.49132,0.005487258747042501
403,1.0,100.0,0.47657999999999995,0.005412170499714012
404,1.0,200.0,0.50392,0.005190006690159591
405,1.0,100.0,0.47426,0.0060057664324427735
406,0.0,100.0,0.4901,0.005724146726192747
407,0.0,200.0,0.48544,0.005918850056378722
408,0.0,100.0,0.46674,0.006084632680095584
409,1.0,200.0,0.5099199999999999,0.006036968489298094
410,0.0,100.0,0.51312,0.005215151926948797
411,1.0,200.0,0.49898,0.005631175893189963
412,1.0,100.0,0.49366000000000004,0.005450073459475158
413,1.0,100.0,0.48926,0.005836025776900347
414,0.0,100.0,0.48464,0.006516036812439124
415,0.0,200.0,0.50146,0.005306622437782911
416,0.0,200.0,0.4835999999999999,0.005456178562207327
417,1.0,200.0,0.5031399999999999,0.00535034015067391
418,1.0,100.0,0.50056,0.004977747279897124
419,1.0,100.0,0.45292000000000004,0.006257484891444063
420,0.0,200.0,0.49510000000000004,0.0058199730474018775
421,0.0,200.0,0.48040000000000005,0.006595069883426778
422,1.0,100.0,0.4931,0.005568720415999715
423,0.0,200.0,0.5205,0.005303553098560216
424,0.0,100.0,0.4911199999999999,0.006119646533957527
425,0.0,100.0,0.46480000000000005,0.006119547537485119
426,1.0,200.0,0.5048199999999999,0.006773149870076797
427,0.0,100.0,0.44871999999999995,0.005827549917553204
428,1.0,200.0,0.49598000000000003,0.005143756598925986
429,1.0,200.0,0.50668,0.005338412048811712
430,1.0,100.0,0.4707,0.005486974236963864
431,0.0,100.0,0.4976999999999999,0.005478377536778208
432,0.0,100.0,0.49934,0.006180352377420023
433,0.0,200.0,0.50354,0.005828185873453596
434,1.0,100.0,0.50202,0.006163925605500135
435,0.0,200.0,0.49638,0.005485658771016597
436,1.0,100.0,0.49800000000000005,0.005438873906453734
437,0.0,100.0,0.4949,0.005495594385284433
438,1.0,100.0,0.49686,0.005796165049953341
439,0.0,200.0,0.52386,0.006708999765288529
440,1.0,200.0,0.4828,0.0047565117569753615
441,0.0,100.0,0.48776,0.005102469261027266
442,0.0,100.0,0.48247999999999996,0.005429384879472201
443,0.0,100.0,0.49234,0.006230284907664115
444,0.0,100.0,0.47702,0.006487881971866931
445,1.0,100.0,0.46880000000000005,0.006213638475974631
446,1.0,200.0,0.52014,0.005067509107872933
447,0.0,100.0,0.49239999999999995,0.005374580213669308
448,1.0,200.0,0.52342,0.005802487331121075
449,1.0,200.0,0.5078400000000001,0.0059733228688590035
450,1.0,200.0,0.48606,0.006216988194806457
451,0.0,100.0,0.49432,0.005219103220178238
452,0.0,100.0,0.49437999999999993,0.00531313434143975
453,1.0,200.0,0.51318,0.005978108317591429
454,1.0,100.0,0.49422,0.0054151732324591055
455,1.0,100.0,0.5137600000000001,0.005780666296974735
456,0.0,100.0,0.49261999999999995,0.005193940161111194
457,0.0,100.0,0.50024,0.005158705719169186
458,0.0,100.0,0.50132,0.005869438335093608
459,0.0,200.0,0.49562000000000006,0.0062714030459202885
460,0.0,100.0,0.49488000000000004,0.005665489096602213
461,1.0,200.0,0.5179,0.006562686488349271
462,0.0,200.0,0.49559999999999993,0.005862865090044064
463,1.0,200.0,0.49524,0.005625451673275194
464,1.0,100.0,0.5038199999999999,0.0054018511987003
465,1.0,100.0,0.46690000000000004,0.0062276846979671474
466,0.0,200.0,0.5065799999999999,0.006074539751907047
467,1.0,100.0,0.49524,0.0060382311007501615
468,1.0,100.0,0.47934,0.0053286079200615035
469,1.0,200.0,0.50092,0.005713829908866956
470,1.0,100.0,0.47862,0.005930444999712367
471,0.0,100.0,0.47544000000000003,0.005752453531276836
472,1.0,100.0,0.49314,0.005056849001028273
473,0.0,200.0,0.51706,0.0051357669476343685
474,1.0,100.0,0.499,0.005649081193508964
475,1.0,100.0,0.50094,0.006261382039626945
476,1.0,200.0,0.5148400000000001,0.005103617297291122
477,0.0,200.0,0.49922000000000005,0.00566691245811729
478,1.0,100.0,0.5118400000000001,0.0052505175901562395
479,1.0,100.0,0.50652,0.005711019308504605
480,1.0,100.0,0.4939,0.005727870623245597
481,0.0,200.0,0.5003400000000001,0.005366989178555321
482,0.0,100.0,0.5120600000000001,0.005424805119109077
483,1.0,200.0,0.50874,0.006027310437579227
484,1.0,200.0,0.4952,0.005808064923985985
485,1.0,200.0,0.48754,0.006017265355307079
486,1.0,100.0,0.49144000000000004,0.005494799674019546
487,0.0,200.0,0.4954199999999999,0.005629607007695857
488,1.0,100.0,0.46997999999999995,0.00601153100427047
489,0.0,100.0,0.4820399999999999,0.005867666524966883
490,1.0,200.0,0.52652,0.005557116306155387
491,0.0,200.0,0.51714,0.00481372976348747
492,1.0,100.0,0.5101,0.006653000571146581
493,0.0,100.0,0.5062,0.00538853668931413
494,0.0,200.0,0.5012599999999999,0.0054829537056751065
495,0.0,100.0,0.47350000000000003,0.005860726747818158
496,0.0,100.0,0.48275999999999997,0.005430791285086426
497,1.0,200.0,0.4980399999999999,0.005948839959514245
498,1.0,200.0,0.5250199999999999,0.005141875053021007
499,0.0,200.0,0.5086999999999999,0.0058796124505976054
500,1.0,100.0,0.4769,0.006070528262631123
501,0.0,200.0,0.53388,0.005375120262646964
502,1.0,100.0,0.45786,0.005928423722768026
503,1.0,100.0,0.5071,0.005826864331174321
504,0.0,100.0,0.47825999999999996,0.005883781724374015
505,1.0,200.0,0.49826000000000004,0.0053312249754541565
506,0.0,200.0,0.5081800000000001,0.005818929550290656
507,0.0,200.0,0.5073000000000001,0.005431758873146495
508,1.0,100.0,0.50738,0.005282689460102144
509,0.0,200.0,0.52212,0.0054997417748143245
510,1.0,100.0,0.49260000000000004,0.005771973975613108
511,0.0,100.0,0.50114,0.006802008431172897
512,1.0,200.0,0.51308,0.005858616699203905
513,0.0,100.0,0.5168,0.005409531264412693
514,1.0,200.0,0.51684,0.005082246410430591
515,1.0,100.0,0.51976,0.006020076931327595
516,0.0,200.0,0.5294800000000001,0.005719534260259719
517,1.0,100.0,0.4989,0.005928233363404322
518,0.0,200.0,0.52584,0.005937261646289739
519,0.0,200.0,0.5060600000000001,0.005875820363409723
520,1.0,100.0,0.49114,0.005879520508820038
521,0.0,100.0,0.49400000000000005,0.004833597257904094
522,1.0,200.0,0.50222,0.004865995556934017
523,0.0,100.0,0.47586000000000006,0.005500136154732692
524,1.0,100.0,0.49266,0.005219708850951863
525,0.0,200.0,0.52172,0.005519316190995533
526,1.0,100.0,0.5199800000000001,0.005225943946234461
527,0.0,200.0,0.4926400000000001,0.006150353341524151
528,0.0,100.0,0.46964000000000006,0.00601116172493482
529,0.0,200.0,0.51924,0.005748449402807518
530,0.0,100.0,0.47178000000000003,0.005595845668990458
531,1.0,100.0,0.51156,0.005238219341647607
532,1.0,200.0,0.50156,0.005992730225234364
533,0.0,100.0,0.49306,0.005916963670058833
534,0.0,200.0,0.50638,0.005583446896681681
535,1.0,200.0,0.49749999999999994,0.006009978731507813
536,0.0,100.0,0.49166,0.0058192296914310465
537,0.0,200.0,0.49934,0.0061208128622930996
538,1.0,100.0,0.47558000000000006,0.0061920081735664856
539,1.0,100.0,0.4649,0.006091329645352897
